Date,Open,High,Low,Close,Adj Close,Volume,MA_5,MA_20,MA_50,Daily_Return,Volatility,Volume_Mean,RSI,MACD,Signal_Line,Target
2010-04-06,0.4314999878406524,0.4325000047683716,0.418749988079071,0.426250010728836,0.3909679055213928,809260000,0.4339000046253204,0.4363000005483627,0.4236599999666214,-0.024599532151283632,0.00651546671891256,509351000.0,40.826875136112626,0.0017058800129162166,0.0029819993452384163,0.4289999902248382
2010-04-07,0.4235000014305115,0.4362500011920929,0.4199999868869781,0.4289999902248382,0.3934903144836426,817468000,0.4315500020980834,0.4358125001192092,0.42386999964714045,0.006451564637617313,0.006685055409065283,508682800.0,37.08791325754807,0.0011727281706251924,0.0026201451103157716,0.421999990940094
2010-04-08,0.426250010728836,0.429500013589859,0.4197500050067901,0.421999990940094,0.3870697617530823,1037600000,0.42894999980926507,0.43492500036954873,0.42420499920845023,-0.016317015021551695,0.007286027904208485,539636800.0,41.158525061567225,0.00018324768833077876,0.002132765625918773,0.4247500002384186
2010-04-09,0.4210000038146972,0.426250010728836,0.418749988079071,0.4247500002384186,0.389592170715332,817572000,0.4277999997138976,0.43467500060796727,0.42437499940395346,0.00651660985157454,0.007553799337315058,553482400.0,45.91194709208126,-0.0003747006393934882,0.001631272372856321,0.4325000047683716
2010-04-12,0.4252499938011169,0.434249997138977,0.4244999885559082,0.4325000047683716,0.3967005908489227,546460000,0.4268999993801117,0.43473750054836263,0.42497999966144556,0.018246037729494624,0.007529100379110982,554787800.0,46.41744629270368,-0.00018933557024231051,0.0012671507842365948,0.4415000081062317
2010-04-13,0.434249997138977,0.4429999887943268,0.4325000047683716,0.4415000081062317,0.40495565533638,648696000,0.4299499988555908,0.4353625014424323,0.4261149996519088,0.020809256043083924,0.007546556061025379,569277400.0,46.41744629270368,0.0006760001270728622,0.0011489206528038482,0.4469999969005584
2010-04-14,0.4510000050067901,0.453249990940094,0.4399999976158142,0.4469999969005584,0.4100005030632019,900720000,0.43355000019073486,0.43551250100135797,0.42676999986171715,0.012457505534186453,0.007754233079136035,581064000.0,60.424031245471724,0.0017850115301912273,0.0012761388282813242,0.4502499997615814
2010-04-15,0.4485000073909759,0.453000009059906,0.4440000057220459,0.4502499997615814,0.4129813611507416,957596000,0.43920000195503234,0.43540000170469273,0.42740499973297114,0.007270699963217275,0.00750719161844703,596385400.0,61.5120325592923,0.0028928125838819096,0.0015994735794014414,0.426499992609024
2010-04-16,0.4320000112056732,0.4337500035762787,0.4169999957084656,0.426499992609024,0.3911972641944885,1917736000,0.43955000042915343,0.43490000069141377,0.42749499976634975,-0.05274848898419471,0.007758868307973406,655224000.0,46.373057714893996,0.0018331938920238544,0.001646217641925924,0.4244999885559082
2010-04-19,0.4232499897480011,0.4257499873638153,0.4102500081062317,0.4244999885559082,0.3893627226352691,1094492000,0.4379499971866608,0.434562499821186,0.4280349993705749,-0.004689341354688348,0.0080666968558637,680718000.0,42.20428884284304,0.0008225727258804882,0.0014814886587168371,0.4259999990463257
2010-04-20,0.4275000095367431,0.4320000112056732,0.4205000102519989,0.4259999990463257,0.3907386064529419,678188000,0.43484999537467955,0.4339499995112418,0.4284449994564056,0.003533593712264471,0.0082352769927444,692860600.0,42.04851656751842,0.00014106042428141397,0.0012134030118297525,0.4149999916553497
2010-04-21,0.4282500147819519,0.4287500083446502,0.4099999964237213,0.4149999916553497,0.3806490898132324,895908000,0.4284499943256378,0.4323374986648559,0.4286499994993209,-0.02582161365164648,0.008641348982875646,712975400.0,39.79591495392042,-0.0012719889534513196,0.0007163246187735382,0.4167500138282776
2010-04-22,0.4082500040531158,0.4180000126361847,0.4025000035762787,0.4167500138282776,0.3822543323040008,656932000,0.42174999713897704,0.4315624997019767,0.42895500004291526,0.00421692098341353,0.0093181624885235,724009400.0,42.782162167743394,-0.0022249804127696393,0.00012806361246490267,0.4110000133514404
2010-04-23,0.4154999852180481,0.4165000021457672,0.4037500023841858,0.4110000133514404,0.3769803047180176,752916000,0.4186500012874603,0.4304375007748603,0.4289900004863738,-0.013797241238260649,0.010370718922170112,736896000.0,36.24339500361887,-0.0034049597375926943,-0.0005785410575466168,0.4149999916553497
2010-04-26,0.4115000069141388,0.4199999868869781,0.41075000166893,0.4149999916553497,0.3806490898132324,491092000,0.4167500019073486,0.42951250076293934,0.42873000025749197,0.009732306992625173,0.010894976495254954,744216800.0,43.58973401050536,-0.003971555415275108,-0.0012571439290923149,0.4032500088214874
2010-04-27,0.4120000004768371,0.4162499904632568,0.4020000100135803,0.4032500088214874,0.3698717355728149,606704000,0.412200003862381,0.4277250006794929,0.42812000036239617,-0.028313212217171313,0.012120257629254255,754829200.0,36.6925189564292,-0.005307530084932399,-0.002067221160260332,0.4040000140666961
2010-04-28,0.402999997138977,0.4097500145435333,0.3957499861717224,0.4040000140666961,0.3705596923828125,672164000,0.4100000083446503,0.42588750123977653,0.4273650008440017,0.0018599013733455738,0.012807909725346334,772232200.0,40.05526435640009,-0.0062339197343631025,-0.002900560875080886,0.4162499904632568
2010-04-29,0.4052500128746032,0.4167500138282776,0.3992500007152557,0.4162499904632568,0.381795585155487,987128000,0.40990000367164614,0.42495000064373006,0.4267700004577636,0.030321722698104514,0.012792008748533786,802096600.0,45.749994859099054,-0.005911475676107447,-0.0035027438352861987,0.3927499949932098
2010-04-30,0.4112499952316284,0.4120000004768371,0.3925000131130218,0.3927499949932098,0.3602408766746521,1068048000,0.4062499999999999,0.42306250035762777,0.42629000008106227,-0.056456446867165444,0.014588854767519269,838515800.0,32.8293671994181,-0.0074661248340464614,-0.004295420035038251,0.3885000050067901
2010-05-03,0.3947499990463257,0.3970000147819519,0.3824999928474426,0.3885000050067901,0.3563425838947296,1078972000,0.400950002670288,0.4206375002861022,0.425770000219345,-0.010821107678163466,0.01610256352154982,871782600.0,26.12611862777183,-0.008938101297627066,-0.005223956287556015,0.3687500059604645
2010-05-04,0.3824999928474426,0.3832499980926513,0.3632499873638153,0.3687500059604645,0.3382273614406585,1311376000,0.3940500020980834,0.4177625000476837,0.42484000027179714,-0.05083654772663504,0.01976447870862558,896888400.0,18.762474147522624,-0.01156499900586433,-0.006492164831217678,0.3625000119209289
2010-05-05,0.3612500131130218,0.371749997138977,0.3580000102519989,0.3625000119209289,0.3324946463108063,1330840000,0.38575000166893003,0.41443750113248823,0.4239850002527236,-0.01694913610443627,0.02308862422858543,922557000.0,15.789471238138617,-0.013989889908567366,-0.007991709846687615,0.3549999892711639
2010-05-06,0.3600000143051147,0.3675000071525574,0.3260000050067901,0.3549999892711639,0.3256155252456665,1002888000,0.37350000143051143,0.41108750104904174,0.4228100001811981,-0.02068971697413624,0.02653675044517531,920821400.0,18.080352391210866,-0.01632859666868841,-0.009659087211087774,0.3490000069141388
2010-05-07,0.3582499921321869,0.3582499921321869,0.3364999890327453,0.3490000069141388,0.3201121389865875,1153712000,0.36475000381469724,0.40730000138282774,0.4215900003910064,-0.016901359262977533,0.029701207957909908,937628400.0,17.456895167474983,-0.018453466977392807,-0.01141796316434878,0.363999992609024
2010-05-10,0.3700000047683716,0.3745000064373016,0.3600000143051147,0.363999992609024,0.3338706195354461,979156000,0.35985000133514405,0.4038750007748604,0.420770000219345,0.04297990085305492,0.03057889824089201,959263200.0,26.06176286684199,-0.018711375431886668,-0.012876645617856359,0.3600000143051147
2010-05-11,0.3605000078678131,0.367249995470047,0.3572500050067901,0.3600000143051147,0.3302016854286194,829124000,0.3581000030040741,0.3998000010848045,0.4195450007915496,-0.010988951607495578,0.030731067895933727,968284600.0,27.551013705428744,-0.01901929200102548,-0.014105174894490185,0.367000013589859
2010-05-12,0.3625000119209289,0.3689999878406524,0.3602499961853027,0.367000013589859,0.3366221785545349,901236000,0.3590000033378601,0.3958000019192695,0.41846500098705286,0.019444441684970393,0.029443587323130217,968310400.0,30.528358887923332,-0.018485388606541864,-0.014981217636900522,0.3662500083446502
2010-05-13,0.3655000030994415,0.3822500109672546,0.3627499938011169,0.3662500083446502,0.3359343409538269,1252000000,0.36125000715255734,0.39160000234842296,0.41747500121593467,-0.002043610946693253,0.027171164845311926,983030600.0,31.771876440800867,-0.01791625800527885,-0.015568225710576188,0.3240000009536743
2010-05-14,0.3415000140666961,0.3425000011920929,0.3149999976158142,0.3240000009536743,0.2971815168857574,2493068000,0.3562500059604644,0.3864750027656555,0.41562500119209284,-0.11535837932655446,0.029783084421834114,1011797200.0,21.739119972174606,-0.02063655504111611,-0.016581891576684174,0.324750006198883
2010-05-17,0.3244999945163727,0.3287500143051147,0.3145000040531158,0.324750006198883,0.2978694438934326,856060000,0.34840000867843623,0.3814875036478042,0.41353500127792353,0.0023148309969169834,0.03138905520257165,999875600.0,23.83332310119893,-0.0224728379978823,-0.0177600808609238,0.3140000104904175
2010-05-18,0.3274999856948852,0.3294999897480011,0.3122499883174896,0.3140000104904175,0.2880093157291412,674112000,0.3392000079154968,0.37588750422000883,0.4113550013303756,-0.03310237260436577,0.032980203438403,999671800.0,21.874987776386376,-0.024512970023398584,-0.019110658693418756,0.3190000057220459
2010-05-19,0.3125,0.3194999992847442,0.3102500140666961,0.3190000057220459,0.2925954759120941,826520000,0.3296000063419342,0.37108750492334364,0.40896000146865835,0.015923551161094673,0.03395956070708597,996202400.0,18.166935196562704,-0.02543315395626977,-0.02037515774598896,0.3115000128746032
2010-05-20,0.3097499907016754,0.3190000057220459,0.3002499938011169,0.3115000128746032,0.2857162356376648,1129136000,0.3186500072479248,0.3658250048756599,0.40639500200748435,-0.023510948943297638,0.034658871317513364,1019812600.0,20.2925009049666,-0.02646254929941194,-0.021592636056673557,0.3182500004768371
2010-05-21,0.3025000095367431,0.3269999921321869,0.3025000095367431,0.3182500004768371,0.2919075489044189,1069600000,0.3175000071525574,0.36118750423192975,0.4041650021076202,0.02166930119823518,0.034500939169081306,1035646800.0,24.77557291641027,-0.026429027559536966,-0.02255991435724624,0.3089999854564667
2010-05-24,0.3172500133514404,0.3210000097751617,0.3079999983310699,0.3089999854564667,0.2834230661392212,664564000,0.3143500030040741,0.3558875039219856,0.4017200016975402,-0.029065247467434552,0.03393642237987459,1044320400.0,26.796102526496853,-0.026839471524968905,-0.023415825790790774,0.3172500133514404
2010-05-25,0.2992500066757202,0.3187499940395355,0.2962499856948852,0.3172500133514404,0.2909902334213257,966652000,0.31500000357627866,0.3515875041484832,0.39948500216007227,0.02669912065784219,0.0330563978688027,1062317800.0,32.69598531378024,-0.026197059625637398,-0.023972072557760103,0.3187499940395355
2010-05-26,0.3300000131130218,0.3362500071525574,0.3177500069141388,0.3187499940395355,0.2923660576343536,995028000,0.31495000123977657,0.3473250031471252,0.396980001926422,0.004728071315897919,0.03139697935491653,1078461000.0,35.47093896339007,-0.02527554689035144,-0.02423276742427837,0.3375000059604645
2010-05-27,0.3267500102519989,0.3375000059604645,0.3260000050067901,0.3375000059604645,0.3095641136169433,713560000,0.3201499998569488,0.34338750392198564,0.3946800023317336,0.058823567910728514,0.026916473756182117,1064782600.0,45.81818110883722,-0.022769796111003715,-0.023940173161623442,0.3285000026226043
2010-05-28,0.3370000123977661,0.3370000123977661,0.3235000073909759,0.3285000026226043,0.3013090193271637,545116000,0.3222000002861023,0.3401750043034554,0.39252000212669363,-0.026666676085672303,0.02443467523620657,1038636000.0,36.50190553548085,-0.02126506518421012,-0.02340515156614078,0.3145000040531158
2010-06-01,0.3240000009536743,0.3277499973773956,0.3142499923706054,0.3145000040531158,0.2884677946567535,527492000,0.32330000400543213,0.33647500425577165,0.3901850020885467,-0.042617955731258705,0.022235715298519327,1011062000.0,33.92226081429196,-0.020960617019938343,-0.022916244656900293,0.3179999887943268
2010-06-02,0.3149999976158142,0.3185000121593475,0.3129999935626983,0.3179999887943268,0.2916781306266784,649088000,0.3234499990940094,0.33393750339746475,0.38778000175952904,0.011128727173624675,0.021231785891916963,977947600.0,32.246369299982376,-0.020204020763504138,-0.022373799878221065,0.3174999952316284
2010-06-03,0.3115000128746032,0.3182500004768371,0.3104999959468841,0.3174999952316284,0.2912195026874542,586360000,0.323199999332428,0.3316875025629997,0.38518500149250023,-0.0015723068563431308,0.02041427598712416,940723600.0,32.30489539114386,-0.019420886194222442,-0.02178321714142134,0.3025000095367431
2010-06-04,0.3082500100135803,0.3137499988079071,0.3007499873638153,0.3025000095367431,0.2774611115455627,671456000,0.3162000000476837,0.3290625035762787,0.38259000182151787,-0.04724405014224409,0.02063305464606776,924152000.0,40.271495165280186,-0.01978257863902999,-0.021383089440943075,0.2874999940395355
2010-06-07,0.3037500083446502,0.3057500123977661,0.2862499952316284,0.2874999940395355,0.2637027204036712,577248000,0.30799999833106995,0.3259875029325485,0.3796700018644332,-0.04958682652664714,0.022040108793540163,895328800.0,35.07013400893237,-0.021037095851815624,-0.02131389072311759,0.2795000076293945
2010-06-08,0.2862499952316284,0.2862499952316284,0.2722499966621399,0.2795000076293945,0.2563648819923401,967636000,0.30099999904632563,0.32176250368356707,0.37659000217914573,-0.027826040264337992,0.022464811070309627,894752800.0,35.860652133553515,-0.02241841627800578,-0.02153479583409523,0.2727499902248382
2010-06-09,0.2809999883174896,0.2885000109672546,0.2717500030994415,0.2727499902248382,0.2501735389232635,697152000,0.29194999933242793,0.31740000247955324,0.37326500177383415,-0.024150329947419946,0.02311092008232213,888154200.0,31.313125231645316,-0.023783629780620763,-0.021984562623400337,0.2837499976158142
2010-06-10,0.2782500088214874,0.2849999964237213,0.2775000035762787,0.2837499976158142,0.2602630853652954,611768000,0.2851999998092651,0.31323750168085096,0.37012500166893,0.04033000104567663,0.021118477044847705,873680800.0,39.096262543321714,-0.02370470951608883,-0.022328592001938038,0.2902500033378601
2010-06-11,0.2807500064373016,0.2915000021457672,0.2800000011920929,0.2902500033378601,0.2662250995635986,442104000,0.2827499985694885,0.30943750143051146,0.36723000168800346,0.022907509345063026,0.017626401490257827,833186000.0,38.976382017799764,-0.022854219285240063,-0.022433717458598446,0.2840000092983246
2010-06-14,0.2944999933242798,0.2949999868869781,0.2832500040531158,0.2840000092983246,0.2604924440383911,375080000,0.2820500016212463,0.307437501847744,0.3643000018596648,-0.02153314028479214,0.018148669963462552,727286600.0,39.91936549900861,-0.0224260088649626,-0.02243217573987128,0.2980000078678131
2010-06-15,0.2872500121593475,0.2994999885559082,0.2867499887943268,0.2980000078678131,0.2733335196971893,528632000,0.28575000166893005,0.30610000193119047,0.3615200018882751,0.04929576799690305,0.017787747960454615,710915200.0,42.5818851929411,-0.020718140315156897,-0.022089368654928405,0.2942500114440918
2010-06-16,0.2960000038146972,0.2987500131130218,0.2902500033378601,0.2942500114440918,0.2698940634727478,366480000,0.29005000591278074,0.3051125019788742,0.35888000190258024,-0.012583880284274152,0.01787409856215128,695533600.0,40.71970351204569,-0.019443107515746627,-0.02156011642709205,0.3055000007152557
2010-06-17,0.304500013589859,0.3062500059604645,0.2939999997615814,0.3055000007152557,0.2802128493785858,859068000,0.29440000653266907,0.3044375017285347,0.3564100021123886,0.03823275729354192,0.017574442384019794,697161000.0,37.14858985916545,-0.0173251412778736,-0.02071312139724836,0.3075000047683716
2010-06-18,0.3072499930858612,0.3112500011920929,0.3050000071525574,0.3075000047683716,0.2820471525192261,932832000,0.2978500068187714,0.3042375013232231,0.35412000238895414,0.006546658096344915,0.0175124907829174,687345800.0,41.06382897775482,-0.01530878402997099,-0.019632253923792885,0.3002499938011169
2010-06-21,0.3140000104904175,0.3147499859333038,0.2975000143051147,0.3002499938011169,0.2753973305225372,579836000,0.3011000037193298,0.30333750098943707,0.35163000226020813,-0.023577271072616313,0.017214451405579492,662857600.0,43.566586198146325,-0.014132906331367101,-0.01853238440530773,0.289000004529953
2010-06-22,0.3039999902248382,0.3077499866485595,0.2874999940395355,0.289000004529953,0.2650784850120544,818164000,0.2993000030517578,0.3023375019431114,0.34876000225543974,-0.03746874106054365,0.017447529638498556,670537600.0,37.763719128816476,-0.013948010910145026,-0.017615509706275193,0.2922500073909759
2010-06-23,0.2917500138282776,0.2952499985694885,0.2834999859333038,0.2922500073909759,0.2680595517158508,614060000,0.2989000022411346,0.30108750164508813,0.34577500224113467,0.01124568446394636,0.01721693483046652,652908000.0,39.587634187256874,-0.01338493864636936,-0.016769395494294025,0.2777499854564667
2010-06-24,0.2904999852180481,0.2919999957084656,0.2767499983310699,0.2777499854564667,0.2547597885131836,725028000,0.29334999918937676,0.2990375012159347,0.3423900020122528,-0.04961512940224122,0.017442627824797777,639408000.0,39.751546203210076,-0.01394794715646186,-0.016205105826727594,0.2770000100135803
2010-06-25,0.2797499895095825,0.2800000011920929,0.2725000083446502,0.2770000100135803,0.2540718615055084,507220000,0.2872500002384185,0.2960125014185905,0.33892500221729277,-0.002700181753938935,0.015566384691727357,629091000.0,45.07043002372713,-0.014289926826121069,-0.015822070026606287,0.2775000035762787
2010-06-28,0.2790000140666961,0.2815000116825104,0.2725000083446502,0.2775000035762787,0.2545304298400879,372008000,0.2827000021934509,0.29346250146627423,0.3359450024366379,0.0018050308470163312,0.014069674671341889,620435600.0,48.98989701341619,-0.014355125920412382,-0.015528681205367507,0.2619999945163727
2010-06-29,0.2714999914169311,0.2717500030994415,0.2602500021457672,0.2619999945163727,0.2403133660554886,660808000,0.27730000019073486,0.29083750098943706,0.33269500255584716,-0.0558558877843236,0.014815815589756812,627101400.0,45.01160285327855,-0.015479084612508742,-0.015518761886795754,0.2552500069141388
2010-06-30,0.262499988079071,0.2652499973773956,0.2552500069141388,0.2552500069141388,0.2341221570968628,623072000,0.2699000000953674,0.28770000189542766,0.32928000271320346,-0.025763311998130867,0.015393864840312488,625800600.0,36.231885727218554,-0.01672173975421537,-0.015759357460279677,0.2594999969005584
2010-07-01,0.2560000121593475,0.2612499892711639,0.2482499927282333,0.2594999969005584,0.2380203455686569,737008000,0.2662500023841858,0.2848000019788742,0.3261700028181076,0.01665030311967519,0.014941026365553667,633333000.0,34.8148060935101,-0.01716573828792678,-0.016040633625809098,0.2562499940395355
2010-07-02,0.2605000138282776,0.2610000073909759,0.2475000023841858,0.2562499940395355,0.23503939807415,737096000,0.2620999991893768,0.2824875012040138,0.32296000242233275,-0.012524095953142966,0.01562102260514796,636615000.0,35.877850786326505,-0.01757723892532731,-0.01634795468571274,0.2535000145435333
2010-07-06,0.2552500069141388,0.2635000050067901,0.2512499988079071,0.2535000145435333,0.2325169891119003,712020000,0.25730000138282777,0.28078750222921367,0.3198100024461746,-0.010731627551093359,0.016848645058063095,643353600.0,24.425277315898555,-0.017918700878238603,-0.016662103924217915,0.265749990940094
2010-07-07,0.25450000166893,0.2672500014305115,0.2540000081062317,0.265749990940094,0.243752971291542,608412000,0.258050000667572,0.28010000139474867,0.31682500243186945,0.04832337551782273,0.01718119522990995,625392400.0,35.078512791290564,-0.01700482023560035,-0.016730647186494405,0.257750004529953
2010-07-08,0.2675000131130218,0.2677499949932098,0.25450000166893,0.257750004529953,0.2364152073860168,783272000,0.2585500001907349,0.27935000211000444,0.3139150023460388,-0.03010343060348164,0.017833920427027698,629698400.0,24.119223594799223,-0.016733205311999344,-0.01673115881159539,0.2587499916553497
2010-07-09,0.2590000033378601,0.2605000138282776,0.2554999887943268,0.2587499916553497,0.2373325079679489,571516000,0.2583999991416931,0.2781000018119812,0.31101000189781186,0.0038796784008610086,0.018377154143024467,627685800.0,23.287638572766127,-0.01624993874576175,-0.016634914798428664,0.2635000050067901
2010-07-12,0.2587499916553497,0.2667500078678131,0.2585000097751617,0.2635000050067901,0.2416892945766449,565396000,0.259850001335144,0.2767625018954277,0.30795500218868255,0.01835754011450308,0.01841971961417305,633850400.0,29.295761215841807,-0.015307208163030384,-0.016369373471349008,0.2730000019073486
2010-07-13,0.2677499949932098,0.2747499942779541,0.2662500143051147,0.2730000019073486,0.2504028975963592,723316000,0.26374999880790706,0.2762125015258789,0.3055600023269653,0.03605311848215598,0.018356355886569517,651262200.0,40.80458805446492,-0.013636325951865425,-0.015822763967452292,0.2757500112056732
2010-07-14,0.2849999964237213,0.2870000004768371,0.2717500030994415,0.2757500112056732,0.2529252171516418,1355664000,0.2657500028610229,0.27510000169277193,0.30330500245094294,0.010073294062678873,0.01762612530842353,692613800.0,40.46242216936279,-0.011952456515310128,-0.015048702477023859,0.2680000066757202
2010-07-15,0.2759999930858612,0.2762500047683716,0.2647500038146972,0.2680000066757202,0.2458167523145675,953088000,0.26780000329017634,0.2737875014543533,0.30129000246524806,-0.028105183010029067,0.017094411971885447,721944200.0,43.88715389562561,-0.011115209238172608,-0.014262003829253609,0.2512499988079071
2010-07-16,0.2680000066757202,0.2687500119209289,0.2502500116825104,0.2512499988079071,0.2304532825946808,1288604000,0.2663000047206878,0.2710750013589859,0.29906500220298765,-0.06250002780067321,0.016070998353432828,743421000.0,36.553511151366294,-0.0116687601844212,-0.013743355100287128,0.2615000009536743
2010-07-19,0.2547500133514404,0.262499988079071,0.2529999911785126,0.2615000009536743,0.2398548275232315,798440000,0.2659000039100647,0.26877500116825104,0.2971950024366378,0.04079602863442733,0.01370048503806219,736701400.0,42.41705699251777,-0.011151812632852032,-0.01322504660680011,0.2680000066757202
2010-07-20,0.2547500133514404,0.2694999873638153,0.2524999976158142,0.2680000066757202,0.2458167523145675,1160988000,0.264900004863739,0.2671625018119812,0.29557500243186946,0.024856618349295534,0.01152636539926537,765759000.0,53.10881621098944,-0.010101191586042224,-0.012600275602648533,0.2592499852180481
2010-07-21,0.2705000042915344,0.2707499861717224,0.2567499876022339,0.2592499852180481,0.2377910315990448,624940000,0.261599999666214,0.26567500084638596,0.29348000228404997,-0.03264933298400863,0.010427098043254465,756097800.0,52.030446178660874,-0.009860949553557818,-0.012052410392830391,0.2635000050067901
2010-07-22,0.2619999945163727,0.2662500143051147,0.2605000138282776,0.2635000050067901,0.2416892945766449,462612000,0.260699999332428,0.26423750072717667,0.29155000209808346,0.016393519888409758,0.008344347600470025,748525400.0,52.030460692406194,-0.009221317327825052,-0.011486191779829324,0.2590000033378601
2010-07-23,0.2632499933242798,0.2635000050067901,0.2565000057220459,0.2590000033378601,0.2375616878271103,817604000,0.2622500002384186,0.26330000162124634,0.2893900018930435,-0.01707780487068311,0.0077805447128460594,753154200.0,51.37845060807188,-0.008974069223386894,-0.010983767268540839,0.2637499868869781
2010-07-26,0.2582499980926513,0.2647500038146972,0.2542499899864197,0.2637499868869781,0.2419186234474182,683548000,0.2626999974250793,0.26263750046491624,0.28734000146389005,0.018339704586496586,0.007085696287480659,761970600.0,55.03684064385891,-0.008299171659314653,-0.010446848146695602,0.2615000009536743
2010-07-27,0.2644999921321869,0.2649999856948852,0.2582499980926513,0.2615000009536743,0.2398548275232315,683472000,0.2613999962806702,0.261837500333786,0.28609000146389,-0.008530752777887063,0.006162427101721432,777543800.0,47.683929812708286,-0.007855314364087818,-0.009928541390174045,0.2532500028610229
2010-07-28,0.2572500109672546,0.2617500126361847,0.2524999976158142,0.2532500028610229,0.2322877645492553,1320808000,0.2601999998092651,0.26140000075101855,0.2846600013971329,-0.03154874976123978,0.00645398790909235,810543800.0,47.5543479141136,-0.008076163175912643,-0.009558065747321766,0.2282499969005584
2010-07-29,0.2349999994039535,0.2399999946355819,0.2267500013113021,0.2282499969005584,0.2093570232391357,2664476000,0.25314999818801875,0.26005000025033953,0.2829450011253357,-0.09871670554011358,0.009776651947473477,912614000.0,36.853456913570206,-0.01015145929397876,-0.009676744456653166,0.2297500073909759
2010-07-30,0.226500004529953,0.2337500005960464,0.2230000048875808,0.2297500073909759,0.2107328474521637,984288000,0.2472999989986419,0.25856250077486037,0.2811600011587143,0.006571787560947895,0.01189783154179215,924978000.0,35.03326757001361,-0.011542058443723913,-0.010049807254067317,0.2294999957084655
